country.name,country.iso,region,entities,eu.member,text.category,text.type,source.name,source.link,start.year,end.year,start.date,end.date,complete,retrieval.way,file.type,primary.secondary,storage,archive,init.source,scientific,source.type,meta.vars,organization.name.av,annot.av,codebook.av,vars,analysis.type,full.text.av,text.ready,corpus.type,registration,free.access,copyright,copyright.owner,notes,,,,,,,
"Austria, Belgium, Croatia, Cyprus, Czech Republic, Denmark, Estonia, Finland, France, Germany, Greece, Hungary, Ireland, Italy, Lithuania, Luxembourg, Malta, Netherlands, Norway, Poland, Portugal, Romania, Slovakia, Slovenia, Spain, Sweden, Switzerland, United Kingdom","AT, BE, HR, CY, CZ, DK, EE, FI, FR, DE, GR, HU, IE, IT, LI, LU, MT, NL, NO, PL, PT, RO, SK, SI, ES, SE, CH, GB",national,"AT: SPÖ, ÖVP, FPÖ, GRÜNE, BZÖ, TS, NEOS, PILZ/JETZT; BE: N-VA, PS, CD&V, MR, sp.a, openVLD, VB, cdH, PSC, ECOLO, groen!, DéFI, LDD, PTB/PVDA, People's Party; HR: MOST, GLAS, HDZ, HL, HSS, HNS, HSP, Zivi Zid, IDS, SDP; CY: Democratic Rally, DiKo, AKEL; CZ: CSSD, ODS, TOP09, KSCM, KDS; DK: KF, DF, Liberal Alliance, EL, SD, SF, RV, V, Alternativet; EE: K, EKRE, EVA, ER, SDE, Isama ja Res Publica Liit; FI: SK, PS, KK, SSDP, VL, VAS, RKP/SFP, KD; FR: PS, Les Républicains, MoDem, Cap21, PCF, EÉLV, PG Parti de Gauche, PRG, PR, UDI; DE: CDU, SPD, FDP, LINKE, 90/Greens, CSU, AfD, Piraten; GR: SYRIZA, ND, PASOK, KKE, To Potami, ANEL; HU: FiDeSz, Jobbik, LMP, MSzP, Hungarian Communist Party, DK; IE: Fine Gael, Labour, SF, Greens; IT: LN, PD, M5S, PRC, PCI, IdV, Popolo della Liberta, PSI, UdC; LI: PTT, LRLS, LLRA/AWPL, LSDP, LVZS, TS, DP, LRLS; LU: CSV/PCS, Déi Lénk/La Gauche, DP/PD, LSAP/POSL; MT: PL; NL: CDA, CU, D'66, FvD, GL, PvdA, PVV, PvdD, VVD, SGP, SP, 50PLUS; NO: H, V, Sp, SV, Ap, KrF, Red Party, FrP, MDG; PL: PO, SLD, SD, Kukiz'15, PiS, .N, SRP, RP, PSL, SP; PT: PCP, PEV, BE, PAN, CDS-PP, PSD, PS; RO: PRM, PNL, PSDR, UDMR/RMDSz, USL, PC Partidul Conservator, ALDE, USR; SK: Smer, Progressive Slovakia, Ol'aNO, L'SNS, SNS, Sme Rodina, SaS, Together - Civic Democracy, Most-Híd, KDH; SI: Nsi, LDS, SLS; ES: PP, PSOE, United Left, PNV/EAJ, CDC, Socialist Party of Catalonia, Podemos, C's, ERC, PDeCAT; SE: SAP, V, MP, CP, L, Kd, MSP, SD; CH: CVP/PDC, FDP/PLR, SPS/PSS, SVP/UDC; GB: Conservatives, Labour, LibDems, Scottish Liberal Democrats, SNP, PC, GPEW, UKIP;","1 + Norway, Switzerland, United Kingdom",Statutes,Statutes,Political Party Database,https://www.politicalpartydb.org/statutes/,1988,2020,,,0,1,.pdf,2,1,0,?,1,1,"party name, year",1,0,0,NA,0,1,0,0,0,1,,,,,,,,,,
Germany,DE,national,"DE: CDU, SPD",1,Speech,Party conference speeches,Replication Data for: Leadership competition and disagreement at party national congresses,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/7J67DS,1990,2013,,,1,1,.txt,2,3,0,"Greene, Zachary, 2021, ""Replication Data for: Leadership competition and disagreement at party national congresses"", https://doi.org/10.7910/DVN/7J67DS, Harvard Dataverse, V1",1,1,"speaker name, party name, year",1,0,0,NA,0,1,1,0,0,1,,,only texts,,,,,,,
France,FR,national,"FR: PS, UMP",1,Speech,Party conference speeches,Replication Data for: Leadership competition and disagreement at party national congresses,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/7J67DS,1967,2012,,,1,1,.txt,2,3,0,"Greene, Zachary, 2021, ""Replication Data for: Leadership competition and disagreement at party national congresses"", https://doi.org/10.7910/DVN/7J67DS, Harvard Dataverse, V1",1,1,"speaker name, party name, year",1,0,0,NA,0,1,1,0,0,1,,,only texts; initial source of the data is the Fondation Juan Juares,,,,,,,
United Kingdom,GB,national,"GB: Conservatives, Labour, Liberal Party, LibDems, SDP-Liberal Alliance",0,Speech,Speech,Speech Records,http://www.britishpoliticalspeech.org/speech-archive.htm,1895,2018,,,0,2,text/html,1,1,1,,1,1,"date, party, speaker, title",1,0,0,NA,0,1,0,0,0,1,,"Copyright for the Conservative Party leaders’ speeches resides with the Conservative Party Archive Trust.Copyright for the Labour Party leaders’ speeches resides with the Labour Party.In all other cases, unless otherwise stated, copyright resides with the person or estate of those who delivered the speech.Copyright for the introductions to the speeches rests with Judi Atkins and Alan Finlayson. These may be cited in accordance with standard academic procedure but not copied without permission.",,,,,,,,
Germany,DE,national,"DE: Officials (President, President of the Bundestag, Chancellor, Minister of Foreign Affairs) ",1,Speech,Speech,"Official pages of the German Presidency, Chancellery, Bundestag, Ministry of Foreign Affairs/ Personal pages of the Helmut Kohl archive, Wolfgang Thierse and Norbert Lammert",https://politische-reden.eu/#data,1984,2017,,,0,1,.xml,2,1,0,"Adrien Barbaresi. (2019). German Political Speeches Corpus (Version v4.2019) [Data set]. Zenodo.
https://doi.org/10.5281/zenodo.3611246",1,1,"title(s), speaker, date, place, source, excerpt, salutations, keywords.",1,0,0,"title(s), speaker, date, place, source, excerpt, salutations, keywords.",0,1,0,0,1,1,further use,"Barbaresi, Adrien","only speeches by president, president of the Bundestag, the Chancellor and Minister for Foreign affairs",,,,,,,
Latvia,LV,national,labour/trade unions: Latvijas Brīvo Arodbiedrību Savienība (LBAS),1,Press Release,Press Release,Friedrich Ebert Stiftung,https://library.fes.de/pressemitteilungen/?&ctag=Lettland&org=Gewerkschaft,2017,2021,,,0,2,text/html,2,7,1,"Friedrich-Ebert-Stiftung, Bibliothek (n.d.). Pressemitteilungen von Parteien und Gewerkschaften. Retrieved April 27, 2021, from https://library.fes.de/pressemitteilungen/",1,1,"interest group name, year, citationlink, source, title, url, RSS data",1,0,0,NA,0,1,0,0,0,1,,,,,,,,,,
Lithuania,LT,national,"labour/trade unions: Lietuvos darbo federacija (LDF), Lietuvos profesinė sąjunga ""Solidarumas""/LPS ""Solidarumas"" (LPS), Lietuvos profesinių sąjungų konfederacija (LPSK)",1,Press Release,Press Release,Friedrich Ebert Stiftung,https://library.fes.de/pressemitteilungen/?&ctag=Litauen&org=Gewerkschaft,2017,2021,,,0,2,text/html,2,7,1,"Friedrich-Ebert-Stiftung, Bibliothek (n.d.). Pressemitteilungen von Parteien und Gewerkschaften. Retrieved April 27, 2021, from https://library.fes.de/pressemitteilungen/",1,1,"interest group name, year, citationlink, source, title, url, RSS data",1,0,0,NA,0,1,0,0,0,1,,,,,,,,,,
Luxembourg,LU,national,"labour/trade unions: Confédération Luxembourgeoise des Syndicats Chrétiens/Lëtzebuerger Chrëschtleche Gewerkschaftsbond/Luxemburger Christlicher Gewerkschaftsbund (LCGB), OGB-L/Onofhängege Gewerkschaftsbond Lëtzebuerg (OGBL)/Confédération Syndicale Indépendante du Luxembourg",1,Press Release,Press Release,Friedrich Ebert Stiftung,https://library.fes.de/pressemitteilungen/?&org=Gewerkschaft&ctag=Luxemburg,2009,2021,,,0,2,text/html,2,7,1,"Friedrich-Ebert-Stiftung, Bibliothek (n.d.). Pressemitteilungen von Parteien und Gewerkschaften. Retrieved April 27, 2021, from https://library.fes.de/pressemitteilungen/",1,1,"interest group name, year, citationlink, source, title, url, RSS data",1,0,0,NA,0,1,0,0,0,1,,,,,,,,,,
Malta,MT,national,labour/trade unions: Union Haddiema Maghqudin (UHM)/Union Ħaddiema Magħqudin/Malta Workers' Union,1,Press Release,Press Release,Friedrich Ebert Stiftung,https://library.fes.de/pressemitteilungen/?&org=Gewerkschaft&ctag=Malta,2018,2021,,,0,2,text/html,2,7,1,"Friedrich-Ebert-Stiftung, Bibliothek (n.d.). Pressemitteilungen von Parteien und Gewerkschaften. Retrieved April 27, 2021, from https://library.fes.de/pressemitteilungen/",1,1,"interest group name, year, citationlink, source, title, url, RSS data",1,0,0,NA,0,1,0,0,0,1,,,,,,,,,,
Netherlands,NL,national,labour/trade unions: Christelijk Nationaal Vakverbond in Nederland (CNV),1,Press Release,Press Release,Friedrich Ebert Stiftung,https://library.fes.de/pressemitteilungen/?&ctag=Niederlande&org=Gewerkschaft,2008,2021,,,0,2,text/html,2,7,1,"Friedrich-Ebert-Stiftung, Bibliothek (n.d.). Pressemitteilungen von Parteien und Gewerkschaften. Retrieved April 27, 2021, from https://library.fes.de/pressemitteilungen/",1,1,"interest group name, year, citationlink, source, title, url, RSS data",1,0,0,NA,0,1,0,0,0,1,,,,,,,,,,
Poland,PL,national,"labour/trade unions: Ogólnopolski Związek Pielęgniarek i Położnych (OZZPiP), Związek Nauczycielstwa Polskiego (ZNP)",1,Press Release,Press Release,Friedrich Ebert Stiftung,https://library.fes.de/pressemitteilungen/?&ctag=Polen&org=Gewerkschaft,2017,2021,,,0,2,text/html,2,7,1,"Friedrich-Ebert-Stiftung, Bibliothek (n.d.). Pressemitteilungen von Parteien und Gewerkschaften. Retrieved April 27, 2021, from https://library.fes.de/pressemitteilungen/",1,1,"interest group name, year, citationlink, source, title, url, RSS data",1,0,0,NA,0,1,0,0,0,1,,,,,,,,,,
Portugal,PT,national,labour/trade unions: União Geral dos Trabalhadores de Portugal/União Geral de Trabalhadores (UGT),1,Press Release,Press Release,Friedrich Ebert Stiftung,https://library.fes.de/pressemitteilungen/?&ctag=Portugal&org=Gewerkschaft,2017,2021,,,0,2,text/html,2,7,1,"Friedrich-Ebert-Stiftung, Bibliothek (n.d.). Pressemitteilungen von Parteien und Gewerkschaften. Retrieved April 27, 2021, from https://library.fes.de/pressemitteilungen/",1,1,"interest group name, year, citationlink, source, title, url, RSS data",1,0,0,NA,0,1,0,0,0,1,,,,,,,,,,
Sweden,SE,national,"labour/trade unions: Landsorganisationen i Sverige (LO), Sveriges Akademikers Centralorganisation (SACO), Tjänstemännens Centralorganisation (TCO)",1,Press Release,Press Release,Friedrich Ebert Stiftung,https://library.fes.de/pressemitteilungen/?&org=Gewerkschaft&ctag=Schweden,2008,2021,,,0,2,text/html,2,7,1,"Friedrich-Ebert-Stiftung, Bibliothek (n.d.). Pressemitteilungen von Parteien und Gewerkschaften. Retrieved April 27, 2021, from https://library.fes.de/pressemitteilungen/",1,1,"interest group name, year, citationlink, source, title, url, RSS data",1,0,0,NA,0,1,0,0,0,1,,,,,,,,,,
Slovakia,SK,national,"labour/trade unions: Konfederácia Odborových Zväzov Slovenskej Republiky (KOZ SR), Nezávislé Kresťanské Odbory Slovenska (NKOS)",1,Press Release,Press Release,Friedrich Ebert Stiftung,https://library.fes.de/pressemitteilungen/?&org=Gewerkschaft&ctag=Slowakei,2017,2021,,,0,2,text/html,2,7,1,"Friedrich-Ebert-Stiftung, Bibliothek (n.d.). Pressemitteilungen von Parteien und Gewerkschaften. Retrieved April 27, 2021, from https://library.fes.de/pressemitteilungen/",1,1,"interest group name, year, citationlink, source, title, url, RSS data",1,0,0,NA,0,1,0,0,0,1,,,,,,,,,,
Slovenia,SI,national,"labour/trade unions: Konfederacija Sindikatov Javnega Sektorja Slovenije (KSJS), Zveza Svobodnih Sindikatov Slovenije (ZSSS)",1,Press Release,Press Release,Friedrich Ebert Stiftung,https://library.fes.de/pressemitteilungen/?&ctag=Slowenien&org=Gewerkschaft,2017,2021,,,0,2,text/html,2,7,1,"Friedrich-Ebert-Stiftung, Bibliothek (n.d.). Pressemitteilungen von Parteien und Gewerkschaften. Retrieved April 27, 2021, from https://library.fes.de/pressemitteilungen/",1,1,"interest group name, year, citationlink, source, title, url, RSS data",1,0,0,NA,0,1,0,0,0,1,,,,,,,,,,
Spain,ES,national/subnational,"labour/trade unions: Confederació Sindical de la Comissió Obrera Nacional de Catalunya (CCOO de Catalunya), Confederación Sindical de Comisiones Obreras (CCOO/CSCCOO), Confederación Intersindical Galega (CIG), Langile Abertzaleen Batzordeak (LAB), Unión Sindical Obrera (USO)",1,Press Release,Press Release,Friedrich Ebert Stiftung,https://library.fes.de/pressemitteilungen/?&ctag=Spanien&org=Gewerkschaft,2009,2021,,,0,2,text/html,2,7,1,"Friedrich-Ebert-Stiftung, Bibliothek (n.d.). Pressemitteilungen von Parteien und Gewerkschaften. Retrieved April 27, 2021, from https://library.fes.de/pressemitteilungen/",1,1,"interest group name, year, citationlink, source, title, url, RSS data",1,0,0,NA,0,1,0,0,0,1,,,,,,,,,,
Czech Republic,CZ,national,"labour/trade unions: Asociace samostatných odborů České Republiky (ASO ČR), Českomoravská Konfederace Odborových Svazů (ČMKOS)",1,Press Release,Press Release,Friedrich Ebert Stiftung,https://library.fes.de/pressemitteilungen/?&ctag=Tschechische%20Republik&org=Gewerkschaft,2009,2021,,,0,2,text/html,2,7,1,"Friedrich-Ebert-Stiftung, Bibliothek (n.d.). Pressemitteilungen von Parteien und Gewerkschaften. Retrieved April 27, 2021, from https://library.fes.de/pressemitteilungen/",1,1,"interest group name, year, citationlink, source, title, url, RSS data",1,0,0,NA,0,1,0,0,0,1,,,,,,,,,,
Hungary,HU,national,"labour/trade unions: Munkástanácsok Országos Szövetsége (MOSZ), Szakszervezetek Együttműködési Fóruma (SZEF), Független Szakszervezetek Demokratikus Ligája / Liga Szakszervezetek (LIGA)",1,Press Release,Press Release,Friedrich Ebert Stiftung,https://library.fes.de/pressemitteilungen/?&org=Gewerkschaft&ctag=Ungarn,2017,2021,,,0,2,text/html,2,7,1,"Friedrich-Ebert-Stiftung, Bibliothek (n.d.). Pressemitteilungen von Parteien und Gewerkschaften. Retrieved April 27, 2021, from https://library.fes.de/pressemitteilungen/",1,1,"interest group name, year, citationlink, source, title, url, RSS data",1,0,0,NA,0,1,0,0,0,1,,,,,,,,,,
Switzerland,CH,national,"labour/trade unions: Angestellte Schweiz/Verband Schweizerischer Angestelltenvereine/Employés Suisse, Schweizerischer Gewerkschaftsbund (SGB)/Union syndicale suisse (USS)/Unione sindacale svizzera, Travail.Suisse, Unia",0,Press Release,Press Release,Friedrich Ebert Stiftung,https://library.fes.de/pressemitteilungen/?&org=Gewerkschaft&ctag=Schweiz,2017,2021,,,0,2,text/html,2,7,1,"Friedrich-Ebert-Stiftung, Bibliothek (n.d.). Pressemitteilungen von Parteien und Gewerkschaften. Retrieved April 27, 2021, from https://library.fes.de/pressemitteilungen/",1,1,"interest group name, year, citationlink, source, title, url, RSS data",1,0,0,NA,0,1,0,0,0,1,,,,,,,,,,
Switzerland,CH,national,"business: Economie Suisse, Schweizerische Bankiervereinigung, Schweizerischer Baumeisterverband, Schweizerischer Gewerbeverband, Verband Schweizerischer Elektrizitätsunternehmen; health insurance: Sante Suisse; agriculture: Schweizer Bauernverband; federal state: Schweizerische Eidgenossenschaft; labour/trade union: Schweizerischer Gewerkschaftsbund, Travail Suisse",0,Press Release,Press Release,DigDemLab Dataverse (University of Zurich),https://doi.org/10.7910/DVN/PS3MNB,2018,2019,01.01.2018,31.12.2019,1,1,.RDS,2,3,0,"Gilardi, Fabrizio; Gessler, Theresa; Kubli, Mael; Müller, Stefan, 2021, ""Replication Data for: Social Media and Political Agenda Setting"", https://doi.org/10.7910/DVN/PS3MNB, Harvard Dataverse, V1",1,2,"interest group name, date, source, url",1,0,0,"publication date, title, agent (party/interest group), abbreviation, text, source, type, date, description, url, language, class",0,1,1,1,0,1,,,"The paper itself mainly focuses on tweets by parties and individual politicians as well as newspaper articles. However, press releases by parties and interest groups were also collected for certain steps in the analysis. Therefore, the replication data contains press releases by parties and interest groups. Unfortunately the tweets by parties and individual politicians are not available as replication data due to the Developer Agreement with Twitter. Paragraph on the use of Press  Releases in the paper: ""Finally, we collected all official press releases published by Swiss political parties and many of the organisations. While we are not primarily interested in press releases, they are an important medium for parties to communicate their policy positions and issue emphasis (Haselmayer et al., 2017). Hence, we include them in our model to assess the effect of each data source net of the effect of this frequently used source."" (Gilardi, Fabrizio, Theresa Gessler, Maël Kubli and Stefan Müller (forthcoming), ""Social Media and Political Agenda Setting"", Political Communication, p. 9)",,,,,,,
Norway,NO,national,"labour/trade unions: Unio - Hovedorganisasjonen for universitets - og høyskoleutdannede/Confederation of Unions for Professionals, Yrkesorganisasjonenes Sentralforbund (YS)",0,Press Release,Press Release,Friedrich Ebert Stiftung,https://library.fes.de/pressemitteilungen/?&ctag=Norwegen&org=Gewerkschaft,2017,2021,,,0,2,text/html,2,7,1,"Friedrich-Ebert-Stiftung, Bibliothek (n.d.). Pressemitteilungen von Parteien und Gewerkschaften. Retrieved April 27, 2021, from https://library.fes.de/pressemitteilungen/",1,1,"interest group name, year, citationlink, source, title, url, RSS data",1,0,0,NA,0,1,0,0,0,1,,,,,,,,,,
Europe,,supranational,"labour/trade unions: European Federation of Journalists (EFJ), Europäische Union der Unabhängigen Gewerkschaften/European Confederation of Independent Trade Unions/Confédération Européenne des Syndicats Indépendants (CESI)",2,Press Release,Press Release,Friedrich Ebert Stiftung,https://library.fes.de/pressemitteilungen/?&ctag=Europa&org=Gewerkschaft,2017,2021,,,0,2,text/html,2,7,1,"Friedrich-Ebert-Stiftung, Bibliothek (n.d.). Pressemitteilungen von Parteien und Gewerkschaften. Retrieved April 27, 2021, from https://library.fes.de/pressemitteilungen/",1,1,"interest group name, year, citationlink, source, title, url, RSS data",1,0,0,NA,0,1,0,0,0,1,,,,,,,,,,
Germany,DE,national,citizen's initiative: Europa-Union Deutschland (EUD),1,Press Release,Press Release,Friedrich Ebert Stiftung,https://library.fes.de/pressemitteilungen/?&org=Politische%20Organisation&ctag=Deutschland,2018,2020,,,0,2,text/html,2,7,1,"Friedrich-Ebert-Stiftung, Bibliothek (n.d.). Pressemitteilungen von Parteien und Gewerkschaften. Retrieved April 27, 2021, from https://library.fes.de/pressemitteilungen/",1,1,"interest group name, year, citationlink, source, title, url, RSS data",1,0,0,NA,0,1,0,0,0,1,,,,,,,,,,
France,FR,national,NGO: Mouvement Utopia,1,Press Release,Press Release,Friedrich Ebert Stiftung,https://library.fes.de/pressemitteilungen/?&org=Politische%20Organisation&ctag=Frankreich,2017,2021,,,0,2,text/html,2,7,1,"Friedrich-Ebert-Stiftung, Bibliothek (n.d.). Pressemitteilungen von Parteien und Gewerkschaften. Retrieved April 27, 2021, from https://library.fes.de/pressemitteilungen/",1,1,"interest group name, year, citationlink, source, title, url, RSS data",1,0,0,NA,0,1,0,0,0,1,,,,,,,,,,
Europe,,supranational,"EU agency: European Foundation for the Improvement of Living and Working Conditions/Eurofound (EF)/Europäische Stiftung zur Verbesserung der Lebens- und Arbeitsbedingungen, Union Europäischer Föderalisten/Union of European Federalists/Union Européen des Fédéralistes (UEF)",2,Press Release,Press Release,Friedrich Ebert Stiftung,https://library.fes.de/pressemitteilungen/?&ctag=Europa&org=Politische%20Organisation,2017,2021,,,0,2,text/html,2,7,1,"Friedrich-Ebert-Stiftung, Bibliothek (n.d.). Pressemitteilungen von Parteien und Gewerkschaften. Retrieved April 27, 2021, from https://library.fes.de/pressemitteilungen/",1,1,"interest group name, year, citationlink, source, title, url, RSS data",1,0,0,NA,0,1,0,0,0,1,,,,,,,,,,
Europe,,supranational,various,1,Consultation Submissions,Consultation Submission (for EC proposals),Intereuro,https://acim.uantwerpen.be/site/layout2/en/kb/knowledge/documentprojectstructureid/0/0/5,2008,2010,,,1,1,.txt,2,1,0,"Klüver, H., C. Mahoney and M. Opper (2015). Framing in context: how interest groups employ framing to lobby the European Commission. Journal of European Public Policy 22(4): 481-498.",1,1,interest group name,1,0,0,NA,4,1,0,0,0,1,,,,,,,,,,
Austria,AT,national,various,1,Consultation Submissions,Consultation Submission (in Parliament),Parliament (Website),https://www.parlament.gv.at/PAKT/MESN/,1975,ongoing,,,1,2,.pdf,1,2,1,,0,3,"interest group name, date",1,0,0,NA,0,1,0,0,0,1,,,"complicated to access; access via menu option ""Begutachtungsverfahren"" and further steps",,,,,,,
Spain,ES,national,various,1,Consultation Submissions,Interest Groups Appearances in Parliamentary Committees (Spanish Congress),Comparative Agendas Project,https://www.comparativeagendas.net/spain,1996,2015,,,1,1,.csv,2,1,0,"Chaqués-Bonafont, L. and Muñoz Marquez, L.M., 2016. Explaining interest group access to parliamentary committees. West European Politics, 39(6), pp.1276-1298.",1,2,"interest group name, year",1,0,0,"id, year, legislature, result, result.dummy, organization_name, code_number, general_category, group_type, majortopic, policy_area_table, description, description_type_of_appearance, committee, issues_interest_groups_are_invited_to_talk_about, autor, resultado",4,0,2,2,0,1,,,no full texts,,,,,,,
Spain,ES,national,various,1,Consultation Submissions,Interest Groups Appearances in Parliamentary Committees (Spanish Congress),Q-Dem,https://q-dem.com/en/bases-de-dades-grups-d-interes/,1996,2015,,,1,1,.csv,2,1,0,"Chaqués-Bonafont, L. and Muñoz Marquez, L.M., 2016. Explaining interest group access to parliamentary committees. West European Politics, 39(6), pp.1276-1298.",1,2,"interest group name, year",1,0,1,"id, year, legislature, result, result.dummy, organization_name, code_number, general_category, group_type, majortopic, policy_area_table, description, description_type_of_appearance, committee, issues_interest_groups_are_invited_to_talk_about, autor, resultado",4,0,2,2,0,1,,,no full texts,,,,,,,
Spain,ES,subnational,,1,Consultation Submissions,Interest Groups Appearances in Parliamentary Committees (Catalan Parliament),Q-Dem,https://q-dem.com/en/bases-de-dades-grups-d-interes/,,,,,0,,,2,1,0,,1,,,,,,,,,,,,,,,data not published/work in progress,,,,,,,
Spain,ES,"national, subnational",,1,Consultation Submissions,Interest Groups Appearances in Government Committees,Q-Dem,https://q-dem.com/en/bases-de-dades-grups-d-interes/,,,,,0,,,2,1,0,,1,,,,,,,,,,,,,,,data not published/work in progress,,,,,,,
"Europe, Germany, Sweden, United Kingdom","DE, SE, GB","supranational, national",various,1,Consultation Submissions,Consultation Submissions,Intereuro,https://www.intereuro.eu/data.html,?,?,,,1,1,".xlsx, .dta",2,1,0,"Rasch, Daniel (2018). Lobbying Success in the European Union: the Role of Information and Frames. London: Routledge.",1,2,documentname,0,0,1,"Documentname, diffusegoal, SuccessinPROPOSAL, SuccessinDIRECTIVE, NosuccessinPROPOSAL, NosuccessinDIRECTIVE, statusquobeforeproposal, statusquoofproposal, addingsth, deletingsth, innovation, responsibilitiesofhealthcares, languagecompetencesofprof, retainprofessionalsathome, trialareas",4,0,2,2,0,1,,,no full texts,,,,,,,
Germany,DE,national,various,1,Consultation Submissions,Consultation Submissions (in Parliamentary Committees),Bundestag (Website),https://www.bundestag.de/ausschuesse,2002,ongoing,,,1,2,,1,2,1,,0,3,"interest group name, date",1,0,0,NA,0,1,0,0,0,1,,,very complicated to access; access via archives of each individual parliamentary committee,,,,,,,
Germany,DE,national,various,1,Consultation Submissions,Consultation Submissions (for legislative proposals),Bundesregierung (Website),https://www.bundesregierung.de/breg-de/service/gesetzesvorhaben,2017,ongoing,,,1,2,,1,2,1,,0,3,"interest group name, date",1,0,0,NA,0,1,0,0,0,1,,,very complicated to access; access via archives of each individual ministry and legislative proposal,,,,,,,
Spain,ES,national,,1,Social Media,Social Media (Twitter),Q-Dem,https://q-dem.com/en/bases-de-dades-de-social-media/,,,,,,,,,1,,,,,,,,,,,,,,,,,,data not published/work in progress,,,,,,,
Austria,AT,national,various,1,Webpage,Web link,,https://lobbyreg.justiz.gv.at/edikte/ir/iredi18.nsf/liste!OpenForm&subf=a#1617190193452,,,,,0,2,text/html,2,2,1,,0,1,interest group name,1,0,0,NA,0,0,2,2,0,1,,,"Register of lobby groups, names and id; id is a link which opens an information sheet with a link to the organisation",,,,,,,
France,FR,national,various,1,Webpage,Web link,,https://www.assemblee-nationale.fr/representants-interets/liste.asp,,,,,0,2,text/html,2,2,1,,0,1,interest group name,1,0,0,NA,0,0,2,2,0,1,,,"List of persons with function, interest, and employer",,,,,,,
Germany,DE,national,various,1,Webpage,Web link,,https://www.bundestag.de/resource/blob/189476/7ef8a8c3615bb159e219fb40efac9e04/lobbylisteaktuell-data.pdf,,,,,0,2,.pdf,2,2,1,,0,1,interest group name,1,0,0,NA,0,0,2,2,0,1,,,List with detailed information including links to the organizations' websites,,,,,,,
Ireland,IE,national,various,1,Webpage,Web link,,https://www.lobbying.ie/app/Organisation/Search?currentPage=0&pageSize=10&queryText=&subjectMatters=&subjectMatterAreas=&lobbyingActivities=&period=&returnDateFrom=&returnDateTo=&client=&includeClients=false,,,,,0,2,text/html,2,7,0,,0,1,interest group name,1,0,0,NA,0,0,2,2,0,1,,,"Register of lobby groups, names, and link to the organisation",,,,,,,
Israel,IL,national,various,0,Webpage,Web link,,https://www.knesset.gov.il/lobby/eng/lobbyList_eng.asp,,,,,0,2,text/html,2,2,1,,0,1,interest group name,1,0,0,NA,0,0,2,2,0,1,,,List with names and links of lobbies in the Knesset,,,,,,,
Latvia,LV,national,various,1,Webpage,Web link,,https://www.varam.gov.lv/sites/varam/files/content/2020_lobetaju_saraksts_varam_aktualizets-23112020.pdf,,,,,0,2,.pdf,2,2,1,,0,1,interest group name,1,0,0,NA,0,0,2,2,0,1,,,"List of organizations with function, interest, and sector",,,,,,,
Austria,AT,national,various (In-house lobbyists and trade/professional organizations),1,Webpage,Web link,,https://lobbyfacts.eu/reports/lobby-costs/all/0/2/2/2/2/14/,,,,,0,2,text/html,2,7,0,,0,1,interest group name,1,0,0,NA,0,0,2,2,0,1,,,"Register of lobby groups, names; name provides a link which opens an information sheet with a link to the organisation",,,,,,,
Belgium,BE,national,various (In-house lobbyists and trade/professional organizations),1,Webpage,Web link,,https://lobbyfacts.eu/reports/lobby-costs/all/0/2/2/2/2/21/,,,,,0,2,text/html,2,7,0,,0,1,interest group name,1,0,0,NA,0,0,2,2,0,1,,,"Register of lobby groups, names; name provides a link which opens an information sheet with a link to the organisation",,,,,,,
Bulgaria,BG,national,various (In-house lobbyists and trade/professional organizations),1,Webpage,Web link,,https://lobbyfacts.eu/reports/lobby-costs/all/0/2/2/2/2/34/,,,,,0,2,text/html,2,7,0,,0,1,interest group name,1,0,0,NA,0,0,2,2,0,1,,,"Register of lobby groups, names; name provides a link which opens an information sheet with a link to the organisation",,,,,,,
Croatia,HR,national,various (In-house lobbyists and trade/professional organizations),1,Webpage,Web link,,https://lobbyfacts.eu/reports/lobby-costs/all/0/2/2/2/2/54/,,,,,0,2,text/html,2,7,0,,0,1,interest group name,1,0,0,NA,0,0,2,2,0,1,,,"Register of lobby groups, names; name provides a link which opens an information sheet with a link to the organisation",,,,,,,
Cyprus,CY,national,various (In-house lobbyists and trade/professional organizations),1,Webpage,Web link,,https://lobbyfacts.eu/reports/lobby-costs/all/0/2/2/2/2/57/,,,,,0,2,text/html,2,7,0,,0,1,interest group name,1,0,0,NA,0,0,2,2,0,1,,,"Register of lobby groups, names; name provides a link which opens an information sheet with a link to the organisation",,,,,,,
Czech Republic,CZ,national,various (In-house lobbyists and trade/professional organizations),1,Webpage,Web link,,https://lobbyfacts.eu/reports/lobby-costs/all/0/2/2/2/2/58/,,,,,0,2,text/html,2,7,0,,0,1,interest group name,1,0,0,NA,0,0,2,2,0,1,,,"Register of lobby groups, names; name provides a link which opens an information sheet with a link to the organisation",,,,,,,
Denmark,DK,national,various (In-house lobbyists and trade/professional organizations),1,Webpage,Web link,,https://lobbyfacts.eu/reports/lobby-costs/all/0/2/2/2/2/59/,,,,,0,2,text/html,2,7,0,,0,1,interest group name,1,0,0,NA,0,0,2,2,0,1,,,"Register of lobby groups, names; name provides a link which opens an information sheet with a link to the organisation",,,,,,,
